,Argonne_ID,DepMap_ID,RRID,cell_line_name,stripped_cell_line_name,CCLE_Name,Manual_edit
1615,GDSC.HCC-78,ACH-000562,CVCL_2061,HCC-78,HCC78,HCC78_LUNG,
1616,gCSI.HCC-78,ACH-000562,CVCL_2061,HCC-78,HCC78,HCC78_LUNG,
1617,CTRP.HCC-78,ACH-000562,CVCL_2061,HCC-78,HCC78,HCC78_LUNG,
1618,CCLE.EBC1,ACH-000563,CVCL_2891,EBC-1,EBC1,EBC1_LUNG,
1619,GDSC.EBC-1,ACH-000563,CVCL_2891,EBC-1,EBC1,EBC1_LUNG,
1620,CTRP.EBC-1,ACH-000563,CVCL_2891,EBC-1,EBC1,EBC1_LUNG,
1621,CCLE.RCM1,ACH-000565,CVCL_1648,RCM-1,RCM1,RCM1_LARGE_INTESTINE,
1622,GDSC.RCM-1,ACH-000565,CVCL_1648,RCM-1,RCM1,RCM1_LARGE_INTESTINE,
1623,gCSI.RCM-1,ACH-000565,CVCL_1648,RCM-1,RCM1,RCM1_LARGE_INTESTINE,
1624,CTRP.RCM-1,ACH-000565,CVCL_1648,RCM-1,RCM1,RCM1_LARGE_INTESTINE,
1625,CCLE.SW1710,ACH-000566,CVCL_1721,SW-1710,SW1710,SW1710_URINARY_TRACT,
1626,GDSC.SW1710,ACH-000566,CVCL_1721,SW-1710,SW1710,SW1710_URINARY_TRACT,
1627,CTRP.SW1710,ACH-000566,CVCL_1721,SW-1710,SW1710,SW1710_URINARY_TRACT,
1628,CCLE.ST486,ACH-000567,CVCL_1712,ST486,ST486,ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1629,GDSC.ST486,ACH-000567,CVCL_1712,ST486,ST486,ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1630,CTRP.ST486,ACH-000567,CVCL_1712,ST486,ST486,ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1631,CCLE.UACC812,ACH-000568,CVCL_1781,UACC-812,UACC812,UACC812_BREAST,
1632,GDSC.UACC-812,ACH-000568,CVCL_1781,UACC-812,UACC812,UACC812_BREAST,
1633,CTRP.UACC-812,ACH-000568,CVCL_1781,UACC-812,UACC812,UACC812_BREAST,
1634,CCLE.ISTMES1,ACH-000569,CVCL_1311,IST-MES1,ISTMES1,ISTMES1_PLEURA,
1635,GDSC.IST-MES1,ACH-000569,CVCL_1311,IST-MES1,ISTMES1,ISTMES1_PLEURA,
1636,CTRP.IST-MES1,ACH-000569,CVCL_1311,IST-MES1,ISTMES1,ISTMES1_PLEURA,
1637,CCLE.YKG1,ACH-000570,CVCL_1796,YKG1,YKG1,YKG1_CENTRAL_NERVOUS_SYSTEM,
1638,GDSC.YKG-1,ACH-000570,CVCL_1796,YKG1,YKG1,YKG1_CENTRAL_NERVOUS_SYSTEM,
1639,CTRP.YKG-1,ACH-000570,CVCL_1796,YKG1,YKG1,YKG1_CENTRAL_NERVOUS_SYSTEM,
1640,CCLE.T98G,ACH-000571,CVCL_0556,T98G,T98G,T98G_CENTRAL_NERVOUS_SYSTEM,
1641,GDSC.T98G,ACH-000571,CVCL_0556,T98G,T98G,T98G_CENTRAL_NERVOUS_SYSTEM,
1642,gCSI.T98G,ACH-000571,CVCL_0556,T98G,T98G,T98G_CENTRAL_NERVOUS_SYSTEM,
1643,CTRP.T98G,ACH-000571,CVCL_0556,T98G,T98G,T98G_CENTRAL_NERVOUS_SYSTEM,
1644,CCLE.G361,ACH-000572,CVCL_1220,G-361,G361,G361_SKIN,
1645,GDSC.G-361,ACH-000572,CVCL_1220,G-361,G361,G361_SKIN,
1646,gCSI.G-361,ACH-000572,CVCL_1220,G-361,G361,G361_SKIN,
1647,CTRP.G-361,ACH-000572,CVCL_1220,G-361,G361,G361_SKIN,
1648,CCLE.MDAMB436,ACH-000573,CVCL_0623,MDA-MB-436,MDAMB436,MDAMB436_BREAST,
1649,GDSC.MDA-MB-436,ACH-000573,CVCL_0623,MDA-MB-436,MDAMB436,MDAMB436_BREAST,
1650,gCSI.MDA-MB-436,ACH-000573,CVCL_0623,MDA-MB-436,MDAMB436,MDAMB436_BREAST,
1651,CCLE.FUOV1,ACH-000574,CVCL_2047,FU-OV-1,FUOV1,FUOV1_OVARY,
1652,GDSC.FU-OV-1,ACH-000574,CVCL_2047,FU-OV-1,FUOV1,FUOV1_OVARY,
1653,CTRP.FU-OV-1,ACH-000574,CVCL_2047,FU-OV-1,FUOV1,FUOV1_OVARY,
1654,CCLE.HCC364,ACH-000575,CVCL_5134,,HCC364,HCC364_LUNG,
1655,CCLE.KMS27,ACH-000576,CVCL_2993,KMS-27,KMS27,KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1656,CTRP.KMS-27,ACH-000576,CVCL_2993,KMS-27,KMS27,KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1657,CCLE.JHH2,ACH-000577,CVCL_2786,JHH-2,JHH2,JHH2_LIVER,
1658,GDSC.JHH-2,ACH-000577,CVCL_2786,JHH-2,JHH2,JHH2_LIVER,
1659,gCSI.JHH-2,ACH-000577,CVCL_2786,JHH-2,JHH2,JHH2_LIVER,
1660,CTRP.JHH-2,ACH-000577,CVCL_2786,JHH-2,JHH2,JHH2_LIVER,
1661,CCLE.HCC1171,ACH-000578,CVCL_5126,HCC-1171,HCC1171,HCC1171_LUNG,
1662,CTRP.HCC-1171,ACH-000578,CVCL_5126,HCC-1171,HCC1171,HCC1171_LUNG,
1663,NCI60.UACC-257,ACH-000579,CVCL_1779,UACC-257,UACC257,UACC257_SKIN,
1664,CCLE.UACC257,ACH-000579,CVCL_1779,UACC-257,UACC257,UACC257_SKIN,
1665,GDSC.UACC-257,ACH-000579,CVCL_1779,UACC-257,UACC257,UACC257_SKIN,
1666,CTRP.UACC-257,ACH-000579,CVCL_1779,UACC-257,UACC257,UACC257_SKIN,
1667,CCLE.C32,ACH-000580,CVCL_1097,C32,C32,C32_SKIN,
1668,GDSC.C32,ACH-000580,CVCL_1097,C32,C32,C32_SKIN,
1669,gCSI.C32,ACH-000580,CVCL_1097,C32,C32,C32_SKIN,
1670,CTRP.C32,ACH-000580,CVCL_1097,C32,C32,C32_SKIN,
1671,CCLE.SNU16,ACH-000581,CVCL_0076,SNU-16,SNU16,SNU16_STOMACH,
1672,CTRP.SNU-16,ACH-000581,CVCL_0076,SNU-16,SNU16,SNU16_STOMACH,
1673,CCLE.COLO741,ACH-000582,CVCL_1133,COLO 741,COLO741,COLO741_SKIN,
1674,GDSC.COLO-741,ACH-000582,CVCL_1133,COLO 741,COLO741,COLO741_SKIN,
1675,gCSI.COLO-741,ACH-000582,CVCL_1133,COLO 741,COLO741,COLO741_SKIN,
1676,CTRP.COLO-741,ACH-000582,CVCL_1133,COLO 741,COLO741,COLO741_SKIN,
1677,CCLE.MC116,ACH-000583,CVCL_1399,MC116,MC116,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1678,GDSC.MC116,ACH-000583,CVCL_1399,MC116,MC116,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1679,gCSI.MC116,ACH-000583,CVCL_1399,MC116,MC116,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1680,CTRP.MC116,ACH-000583,CVCL_1399,MC116,MC116,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1681,CCLE.JHOS4,ACH-000584,CVCL_4649,JHOS-4,JHOS4,JHOS4_OVARY,
1682,GDSC.JHOS-4,ACH-000584,CVCL_4649,JHOS-4,JHOS4,JHOS4_OVARY,
1683,CCLE.EPLC272H,ACH-000585,CVCL_1197,EPLC-272H,EPLC272H,EPLC272H_LUNG,
1684,GDSC.EPLC-272H,ACH-000585,CVCL_1197,EPLC-272H,EPLC272H,EPLC272H_LUNG,
1685,gCSI.EPLC-272H,ACH-000585,CVCL_1197,EPLC-272H,EPLC272H,EPLC272H_LUNG,
1686,CTRP.EPLC-272H,ACH-000585,CVCL_1197,EPLC-272H,EPLC272H,EPLC272H_LUNG,
1687,CCLE.NCIH1876,ACH-000586,CVCL_1503,NCI-H1876,NCIH1876,NCIH1876_LUNG,
1688,GDSC.NCI-H1876,ACH-000586,CVCL_1503,NCI-H1876,NCIH1876,NCIH1876_LUNG,
1689,CCLE.NCIH1975,ACH-000587,CVCL_1511,NCI-H1975,NCIH1975,NCIH1975_LUNG,
1690,GDSC.NCI-H1975,ACH-000587,CVCL_1511,NCI-H1975,NCIH1975,NCIH1975_LUNG,
1691,CTRP.NCI-H1975,ACH-000587,CVCL_1511,NCI-H1975,NCIH1975,NCIH1975_LUNG,
1692,CCLE.KMS26,ACH-000588,CVCL_2992,KMS-26,KMS26,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1693,gCSI.KMS-26,ACH-000588,CVCL_2992,KMS-26,KMS26,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1694,CTRP.KMS-26,ACH-000588,CVCL_2992,KMS-26,KMS26,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1695,CCLE.NCIH1437,ACH-000589,CVCL_1472,NCI-H1437,NCIH1437,NCIH1437_LUNG,
1696,GDSC.NCI-H1437,ACH-000589,CVCL_1472,NCI-H1437,NCIH1437,NCIH1437_LUNG,
1697,gCSI.NCI-H1437,ACH-000589,CVCL_1472,NCI-H1437,NCIH1437,NCIH1437_LUNG,
1698,CCLE.NCIH2073,ACH-000590,CVCL_1521,NCI-H2073,NCIH2073,NCIH2073_LUNG,
1699,CCLE.LN235,ACH-000591,CVCL_3957,,LN235,LN235_CENTRAL_NERVOUS_SYSTEM,
1700,CCLE.TM31,ACH-000592,CVCL_6735,TM-31,TM31,TM31_CENTRAL_NERVOUS_SYSTEM,
1701,CTRP.TM-31,ACH-000592,CVCL_6735,TM-31,TM31,TM31_CENTRAL_NERVOUS_SYSTEM,
1702,CCLE.BC3C,ACH-000593,CVCL_1958,BC-3C,BC3C,BC3C_URINARY_TRACT,
1703,CTRP.BC-3C,ACH-000593,CVCL_1958,BC-3C,BC3C,BC3C_URINARY_TRACT,
1704,CCLE.DMS153,ACH-000594,CVCL_1175,DMS 153,DMS153,DMS153_LUNG,
1705,GDSC.DMS-153,ACH-000594,CVCL_1175,DMS 153,DMS153,DMS153_LUNG,
1706,CCLE.LN229,ACH-000595,CVCL_0393,LN-229,LN229,LN229_CENTRAL_NERVOUS_SYSTEM,
1707,GDSC.LN-229,ACH-000595,CVCL_0393,LN-229,LN229,LN229_CENTRAL_NERVOUS_SYSTEM,
1708,gCSI.LN-229,ACH-000595,CVCL_0393,LN-229,LN229,LN229_CENTRAL_NERVOUS_SYSTEM,
1709,CTRP.LN-229,ACH-000595,CVCL_0393,LN-229,LN229,LN229_CENTRAL_NERVOUS_SYSTEM,
1710,CCLE.LCLC97TM1,ACH-000596,CVCL_1376,LCLC-97TM1,LCLC97TM1,LCLC97TM1_LUNG,
1711,GDSC.LCLC-97TM1,ACH-000596,CVCL_1376,LCLC-97TM1,LCLC97TM1,LCLC97TM1_LUNG,
1712,gCSI.LCLC-97TM1,ACH-000596,CVCL_1376,LCLC-97TM1,LCLC97TM1,LCLC97TM1_LUNG,
1713,CTRP.LCLC-97TM1,ACH-000596,CVCL_1376,LCLC-97TM1,LCLC97TM1,LCLC97TM1_LUNG,
1714,CCLE.TTC-709,ACH-000597,CVCL_8007,TTC-709,TTC709,TTC709_SOFT_TISSUE,
1715,CTRP.TTC709,ACH-000597,CVCL_8007,TTC-709,TTC709,TTC709_SOFT_TISSUE,
1716,CCLE.PATU8902,ACH-000599,CVCL_1845,PA-TU-8902,PATU8902,PATU8902_PANCREAS,
1717,GDSC.PA-TU-8902,ACH-000599,CVCL_1845,PA-TU-8902,PATU8902,PATU8902_PANCREAS,
1718,gCSI.PA-TU-8902,ACH-000599,CVCL_1845,PA-TU-8902,PATU8902,PATU8902_PANCREAS,
1719,CTRP.PA-TU-8902,ACH-000599,CVCL_1845,PA-TU-8902,PATU8902,PATU8902_PANCREAS,
1720,CCLE.SLR26,ACH-000600,CVCL_V612,SLR 26,SLR26,SLR26_KIDNEY,
1721,CCLE.MIAPACA2,ACH-000601,CVCL_0428,MIA PaCa-2,MIAPACA2,MIAPACA2_PANCREAS,
1722,GDSC.MIA-PaCa-2,ACH-000601,CVCL_0428,MIA PaCa-2,MIAPACA2,MIAPACA2_PANCREAS,
1723,gCSI.MIA-PACA-2,ACH-000601,CVCL_0428,MIA PaCa-2,MIAPACA2,MIAPACA2_PANCREAS,
1724,CTRP.MIA-PaCa-2,ACH-000601,CVCL_0428,MIA PaCa-2,MIAPACA2,MIAPACA2_PANCREAS,
1725,CCLE.BEN,ACH-000603,CVCL_1082,BEN,BEN,BEN_LUNG,
1726,GDSC.BEN,ACH-000603,CVCL_1082,BEN,BEN,BEN_LUNG,
1727,gCSI.BEN,ACH-000603,CVCL_1082,BEN,BEN,BEN_LUNG,
1728,CTRP.BEN,ACH-000603,CVCL_1082,BEN,BEN,BEN_LUNG,
1729,CCLE.KYO1,ACH-000604,CVCL_2095,KYO-1,KYO1,KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1730,CTRP.KYO-1,ACH-000604,CVCL_2095,KYO-1,KYO1,KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1731,CCLE.TE6,ACH-000605,CVCL_1765,TE-6,TE6,TE6_OESOPHAGUS,
1732,GDSC.TE-6,ACH-000605,CVCL_1765,TE-6,TE6,TE6_OESOPHAGUS,
1733,CTRP.TE-6,ACH-000605,CVCL_1765,TE-6,TE6,TE6_OESOPHAGUS,
1734,CCLE.PECAPJ34CLONEC12,ACH-000606,CVCL_2679,PE/CA-PJ34 (clone C12),PECAPJ34CLONEC12,PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,
1735,CTRP.PE-CA-PJ34-clone-C12,ACH-000606,CVCL_2679,PE/CA-PJ34 (clone C12),PECAPJ34CLONEC12,PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,
1736,CCLE.KYM1,ACH-000607,CVCL_3007,KYM-1,KYM1,KYM1_SOFT_TISSUE,
1737,GDSC.KYM-1,ACH-000607,CVCL_3007,KYM-1,KYM1,KYM1_SOFT_TISSUE,
1738,CTRP.KYM-1,ACH-000607,CVCL_3007,KYM-1,KYM1,KYM1_SOFT_TISSUE,
1739,CCLE.COV644,ACH-000608,CVCL_2425,COV644,COV644,COV644_OVARY,
1740,CTRP.COV644,ACH-000608,CVCL_2425,COV644,COV644,COV644_OVARY,
1741,CCLE.SF126,ACH-000609,CVCL_1688,SF126,SF126,SF126_CENTRAL_NERVOUS_SYSTEM,
1742,GDSC.SF126,ACH-000609,CVCL_1688,SF126,SF126,SF126_CENTRAL_NERVOUS_SYSTEM,
1743,CTRP.SF126,ACH-000609,CVCL_1688,SF126,SF126,SF126_CENTRAL_NERVOUS_SYSTEM,
1744,CCLE.NCIH2227,ACH-000610,CVCL_1542,NCI-H2227,NCIH2227,NCIH2227_LUNG,
1745,GDSC.NCI-H2227,ACH-000610,CVCL_1542,NCI-H2227,NCIH2227,NCIH2227_LUNG,
1746,CCLE.SUDHL6,ACH-000611,CVCL_2206,SU-DHL-6,SUDHL6,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1747,GDSC.SU-DHL-6,ACH-000611,CVCL_2206,SU-DHL-6,SUDHL6,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1748,gCSI.SU-DHL-6,ACH-000611,CVCL_2206,SU-DHL-6,SUDHL6,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1749,CTRP.SU-DHL-6,ACH-000611,CVCL_2206,SU-DHL-6,SUDHL6,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1750,CCLE.HOS,ACH-000613,CVCL_0312,HOS,HOS,HOS_BONE,
1751,GDSC.HOS,ACH-000613,CVCL_0312,HOS,HOS,HOS_BONE,
1752,CTRP.HOS,ACH-000613,CVCL_0312,HOS,HOS,HOS_BONE,
1753,CCLE.RVH421,ACH-000614,CVCL_1672,RVH-421,RVH421,RVH421_SKIN,
1754,GDSC.RVH-421,ACH-000614,CVCL_1672,RVH-421,RVH421,RVH421_SKIN,
1755,gCSI.RVH-421,ACH-000614,CVCL_1672,RVH-421,RVH421,RVH421_SKIN,
1756,CTRP.RVH-421,ACH-000614,CVCL_1672,RVH-421,RVH421,RVH421_SKIN,
1757,NCI60.SK-MEL-28,ACH-000615,CVCL_0526,SK-MEL-28,SKMEL28,SKMEL28_SKIN,
1758,CCLE.SKMEL28,ACH-000615,CVCL_0526,SK-MEL-28,SKMEL28,SKMEL28_SKIN,
1759,GDSC.SK-MEL-28,ACH-000615,CVCL_0526,SK-MEL-28,SKMEL28,SKMEL28_SKIN,
1760,gCSI.SK-MEL-28,ACH-000615,CVCL_0526,SK-MEL-28,SKMEL28,SKMEL28_SKIN,
1761,CTRP.SK-MEL-28,ACH-000615,CVCL_0526,SK-MEL-28,SKMEL28,SKMEL28_SKIN,
1762,CCLE.HS746T,ACH-000616,CVCL_0333,Hs 746T,HS746T,HS746T_STOMACH,
1763,GDSC.Hs746T,ACH-000616,CVCL_0333,Hs 746T,HS746T,HS746T_STOMACH,
1764,gCSI.HS-746T,ACH-000616,CVCL_0333,Hs 746T,HS746T,HS746T_STOMACH,
1765,CTRP.Hs-746T,ACH-000616,CVCL_0333,Hs 746T,HS746T,HS746T_STOMACH,
1766,NCI60.OVCAR-4,ACH-000617,CVCL_1627,OVCAR-4,OVCAR4,OVCAR4_OVARY,
1767,CCLE.OVCAR4,ACH-000617,CVCL_1627,OVCAR-4,OVCAR4,OVCAR4_OVARY,
1768,GDSC.OVCAR-4,ACH-000617,CVCL_1627,OVCAR-4,OVCAR4,OVCAR4_OVARY,
1769,gCSI.OVCAR-4,ACH-000617,CVCL_1627,OVCAR-4,OVCAR4,OVCAR4_OVARY,
1770,CTRP.OVCAR-4,ACH-000617,CVCL_1627,OVCAR-4,OVCAR4,OVCAR4_OVARY,
1771,CCLE.SNU1041,ACH-000618,CVCL_L085,SNU-1041,SNU1041,SNU1041_UPPER_AERODIGESTIVE_TRACT,
1772,CTRP.SNU-1041,ACH-000618,CVCL_L085,SNU-1041,SNU1041,SNU1041_UPPER_AERODIGESTIVE_TRACT,
1773,CCLE.PECAPJ15,ACH-000619,CVCL_2678,PE/CA-PJ15,PECAPJ15,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,
1774,GDSC.PE-CA-PJ15,ACH-000619,CVCL_2678,PE/CA-PJ15,PECAPJ15,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,
1775,CTRP.PE-CA-PJ15,ACH-000619,CVCL_2678,PE/CA-PJ15,PECAPJ15,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,
1776,CCLE.JHH1,ACH-000620,CVCL_2785,JHH-1,JHH1,JHH1_LIVER,
1777,GDSC.JHH-1,ACH-000620,CVCL_2785,JHH-1,JHH1,JHH1_LIVER,
1778,CTRP.JHH-1,ACH-000620,CVCL_2785,JHH-1,JHH1,JHH1_LIVER,
1779,CCLE.MDAMB157,ACH-000621,CVCL_0618,MDA-MB-157,MDAMB157,MDAMB157_BREAST,
1780,GDSC.MDA-MB-157,ACH-000621,CVCL_0618,MDA-MB-157,MDAMB157,MDAMB157_BREAST,
1781,gCSI.MDA-MB-157,ACH-000621,CVCL_0618,MDA-MB-157,MDAMB157,MDAMB157_BREAST,
1782,CTRP.MDA-MB-157,ACH-000621,CVCL_0618,MDA-MB-157,MDAMB157,MDAMB157_BREAST,
1783,CCLE.KNS42,ACH-000622,CVCL_0378,KNS-42,KNS42,KNS42_CENTRAL_NERVOUS_SYSTEM,
1784,GDSC.KNS-42,ACH-000622,CVCL_0378,KNS-42,KNS42,KNS42_CENTRAL_NERVOUS_SYSTEM,
1785,CTRP.KNS-42,ACH-000622,CVCL_0378,KNS-42,KNS42,KNS42_CENTRAL_NERVOUS_SYSTEM,
1786,CCLE.SNU201,ACH-000623,CVCL_5033,SNU-201,SNU201,SNU201_CENTRAL_NERVOUS_SYSTEM,
1787,CTRP.SNU-201,ACH-000623,CVCL_5033,SNU-201,SNU201,SNU201_CENTRAL_NERVOUS_SYSTEM,
1788,CCLE.HCC1806,ACH-000624,CVCL_1258,HCC1806,HCC1806,HCC1806_BREAST,
1789,GDSC.HCC1806,ACH-000624,CVCL_1258,HCC1806,HCC1806,HCC1806_BREAST,
1790,gCSI.HCC1806,ACH-000624,CVCL_1258,HCC1806,HCC1806,HCC1806_BREAST,
1791,CTRP.HCC1806,ACH-000624,CVCL_1258,HCC1806,HCC1806,HCC1806_BREAST,
1792,CCLE.HEP3B217,ACH-000625,CVCL_0326,Hep 3B2.1-7,HEP3B217,HEP3B217_LIVER,
1793,GDSC.Hep3B2-1-7,ACH-000625,CVCL_0326,Hep 3B2.1-7,HEP3B217,HEP3B217_LIVER,
1794,gCSI.HEP-3B2-1-7,ACH-000625,CVCL_0326,Hep 3B2.1-7,HEP3B217,HEP3B217_LIVER,
1795,CTRP.Hep-3B2-1-7,ACH-000625,CVCL_0326,Hep 3B2.1-7,HEP3B217,HEP3B217_LIVER,
1796,CCLE.U266B1,ACH-000626,CVCL_0566,U266B1,U266B1,U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1797,CTRP.U266B1,ACH-000626,CVCL_0566,U266B1,U266B1,U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1798,CCLE.LCLC103H,ACH-000627,CVCL_1375,LCLC-103H,LCLC103H,LCLC103H_LUNG,
1799,GDSC.LCLC-103H,ACH-000627,CVCL_1375,LCLC-103H,LCLC103H,LCLC103H_LUNG,
1800,gCSI.LCLC-103H,ACH-000627,CVCL_1375,LCLC-103H,LCLC103H,LCLC103H_LUNG,
1801,CTRP.LCLC-103H,ACH-000627,CVCL_1375,LCLC-103H,LCLC103H,LCLC103H_LUNG,
1802,CCLE.NCIH596,ACH-000628,CVCL_1571,NCI-H596,NCIH596,NCIH596_LUNG,
1803,GDSC.NCI-H596,ACH-000628,CVCL_1571,NCI-H596,NCIH596,NCIH596_LUNG,
1804,CCLE.YD8,ACH-000630,CVCL_L079,YD-8,YD8,YD8_UPPER_AERODIGESTIVE_TRACT,
1805,CTRP.YD-8,ACH-000630,CVCL_L079,YD-8,YD8,YD8_UPPER_AERODIGESTIVE_TRACT,
1806,CCLE.KS1,ACH-000631,CVCL_1343,KS-1,KS1,KS1_CENTRAL_NERVOUS_SYSTEM,
1807,GDSC.KS-1,ACH-000631,CVCL_1343,KS-1,KS1,KS1_CENTRAL_NERVOUS_SYSTEM,
1808,CCLE.HS944T,ACH-000632,CVCL_1040,Hs 944.T,HS944T,HS944T_SKIN,
1809,CTRP.Hs-944-T,ACH-000632,CVCL_1040,Hs 944.T,HS944T,HS944T_SKIN,
1810,CCLE.FU97,ACH-000633,CVCL_2908,FU97,FU97,FU97_STOMACH,
1811,GDSC.FU97,ACH-000633,CVCL_2908,FU97,FU97,FU97_STOMACH,
1812,gCSI.FU97,ACH-000633,CVCL_2908,FU97,FU97,FU97_STOMACH,
1813,CTRP.FU97,ACH-000633,CVCL_2908,FU97,FU97,FU97_STOMACH,
1814,CCLE.RPMI8402,ACH-000636,CVCL_1667,RPMI-8402,RPMI8402,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1815,GDSC.RPMI-8402,ACH-000636,CVCL_1667,RPMI-8402,RPMI8402,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1816,CTRP.RPMI-8402,ACH-000636,CVCL_1667,RPMI-8402,RPMI8402,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1817,CCLE.KYSE520,ACH-000637,CVCL_1355,KYSE-520,KYSE520,KYSE520_OESOPHAGUS,
1818,GDSC.KYSE-520,ACH-000637,CVCL_1355,KYSE-520,KYSE520,KYSE520_OESOPHAGUS,
1819,gCSI.KYSE-520,ACH-000637,CVCL_1355,KYSE-520,KYSE520,KYSE520_OESOPHAGUS,
1820,CTRP.KYSE-520,ACH-000637,CVCL_1355,KYSE-520,KYSE520,KYSE520_OESOPHAGUS,
1821,CCLE.NCIH441,ACH-000638,CVCL_1561,NCI-H441,NCIH441,NCIH441_LUNG,
1822,GDSC.NCI-H441,ACH-000638,CVCL_1561,NCI-H441,NCIH441,NCIH441_LUNG,
1823,gCSI.NCI-H441,ACH-000638,CVCL_1561,NCI-H441,NCIH441,NCIH441_LUNG,
1824,CTRP.NCI-H441,ACH-000638,CVCL_1561,NCI-H441,NCIH441,NCIH441_LUNG,
1825,CCLE.NCIH211,ACH-000639,CVCL_1529,NCI-H211,NCIH211,NCIH211_LUNG,
1826,GDSC.NCI-H211,ACH-000639,CVCL_1529,NCI-H211,NCIH211,NCIH211_LUNG,
1827,CTRP.NCI-H211,ACH-000639,CVCL_1529,NCI-H211,NCIH211,NCIH211_LUNG,
1828,CCLE.SKMEL31,ACH-000640,CVCL_0600,SK-MEL-31,SKMEL31,SKMEL31_SKIN,
1829,GDSC.SK-MEL-31,ACH-000640,CVCL_0600,SK-MEL-31,SKMEL31,SKMEL31_SKIN,
1830,CTRP.SK-MEL-31,ACH-000640,CVCL_0600,SK-MEL-31,SKMEL31,SKMEL31_SKIN,
1831,CCLE.CMK,ACH-000641,CVCL_0216,CMK,CMK,CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1832,GDSC.CMK,ACH-000641,CVCL_0216,CMK,CMK,CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1833,CTRP.CMK,ACH-000641,CVCL_0216,CMK,CMK,CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1834,CCLE.HDQP1,ACH-000643,CVCL_2067,HDQ-P1,HDQP1,HDQP1_BREAST,
1835,GDSC.HDQ-P1,ACH-000643,CVCL_2067,HDQ-P1,HDQP1,HDQP1_BREAST,
1836,gCSI.HDQ-P1,ACH-000643,CVCL_2067,HDQ-P1,HDQP1,HDQP1_BREAST,
1837,CTRP.HDQ-P1,ACH-000643,CVCL_2067,HDQ-P1,HDQP1,HDQP1_BREAST,
1838,CCLE.COLO829,ACH-000644,CVCL_1137,COLO 829,COLO829,COLO829_SKIN,
1839,GDSC.COLO-829,ACH-000644,CVCL_1137,COLO 829,COLO829,COLO829_SKIN,
1840,gCSI.COLO-829,ACH-000644,CVCL_1137,COLO 829,COLO829,COLO829_SKIN,
1841,CTRP.COLO-829,ACH-000644,CVCL_1137,COLO 829,COLO829,COLO829_SKIN,
1842,CCLE.OVMANA,ACH-000646,CVCL_3111,OVMANA,OVMANA,OVMANA_OVARY,
1843,CCLE.TE1,ACH-000647,CVCL_1759,TE-1,TE1,TE1_OESOPHAGUS,
1844,GDSC.TE-1,ACH-000647,CVCL_1759,TE-1,TE1,TE1_OESOPHAGUS,
1845,CTRP.TE-1,ACH-000647,CVCL_1759,TE-1,TE1,TE1_OESOPHAGUS,
1846,CCLE.NCIH28,ACH-000648,CVCL_1555,NCI-H28,NCIH28,NCIH28_PLEURA,
1847,GDSC.NCI-H28,ACH-000648,CVCL_1555,NCI-H28,NCIH28,NCIH28_PLEURA,
1848,gCSI.NCI-H28,ACH-000648,CVCL_1555,NCI-H28,NCIH28,NCIH28_PLEURA,
1849,CTRP.NCI-H28,ACH-000648,CVCL_1555,NCI-H28,NCIH28,NCIH28_PLEURA,
1850,CCLE.786O,ACH-000649,CVCL_1051,786-O,786O,786O_KIDNEY,Yes
1851,NCI60.786-0,ACH-000649,CVCL_1051,786-O,786O,786O_KIDNEY,Yes
